time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.900000000000003,-7.5209796058817515,7.337997732167024,22.087017048387267,0.3763098600598278,0.25825900541765456,0.0,-5.823181481373873,5.992089173572006,3.7851104614069087,0.07936440961446668,0.05561024164091274,0.0,462.53292090261266,462.3832844614063,459.6524906229555,460.63934799992467
3.960000000000003,-7.875209536501387,7.702564194438317,22.31108298283304,0.38756065746684953,0.2664605673064555,0.0,-5.985099629977494,6.160470032507378,3.6828255314778873,0.050233486444471405,0.0786014841274868,0.0,434.5890101129346,436.5154346786897,437.0715466105861,434.64009158506184
4.020000000000002,-8.240003258207249,8.078227586769446,22.53116149325152,0.39205116664480855,0.28320823612818646,0.0,-6.1759409006078,6.361122633981084,3.651570809526949,0.035668337894697894,0.03938490861955644,0.0,464.5190601419958,461.4358130484574,463.39326947804324,462.24772204716675
4.080000000000001,-8.615972612772326,8.465210049353574,22.747548714596928,0.39987238194186236,0.2855922701957532,0.0,-6.35666137641152,6.538391503455333,3.560641651239723,0.008330624848329927,0.04017297768208397,0.0,444.66749925757193,444.7328640183119,446.91135811874597,444.67709465499445
4.14,-9.003109770718117,8.863162988702298,22.959162439555733,0.400879009093277,0.2898346734572197,0.0,-6.548343565921858,6.726155790073745,3.4925884701958982,0.01502079449477036,0.05384833663899984,0.0,453.57853808453734,454.6769030040034,455.03219056542457,455.56747368355605
4.199999999999998,-9.402037211475687,9.272532364715719,23.167160627840172,0.4060468701167803,0.29653180329593454,0.0,-6.749779314563643,6.919127637426345,3.4396131927484825,0.03647979057728636,0.03221800170168232,0.0,463.3520782560381,461.64921018459086,459.85334726216934,461.5505908880523
4.259999999999997,-9.813185091620099,9.693421490680661,23.371814081935558,0.4084338486070571,0.3071002557955884,0.0,-6.9559566088998785,7.109827998083408,3.381036738566906,0.040301887276120725,-0.0011951879608153443,0.0,463.8040299897669,461.1716032806559,461.786092949921,462.08819863860083
4.319999999999996,-10.237214560428527,10.126096281242846,23.5738351640271,0.410874704099923,0.30728202518170367,0.0,-7.178461645068118,7.312127176245827,3.3521752665009856,0.03705973850711011,-0.008039382530083065,0.0,475.4426243153295,474.91786939325846,474.1129921970907,473.86441774889994
4.379999999999995,-10.672942454843213,10.568684906992077,23.769102208804814,0.4151668073796788,0.31224344883416677,0.0,-7.346440464246672,7.440708238093746,3.1567525760710526,0.051660233104077496,0.01634765515083057,0.0,416.3702398322162,418.4991057917551,414.9808848828546,416.26209440404085
4.439999999999993,-11.119738779183571,11.020049075126506,23.95508808176243,0.42122181054556584,0.3140497054607012,0.0,-7.547114385351352,7.604604316769718,3.0422336397406524,0.06933017824444089,0.025171954726825534,0.0,445.995484906031,446.7158253040345,446.6140991769533,448.05572650924074
